order_id,customer_id,order_date,channel,store_id,order_status
ORD0028483,CUST02473,2023-06-28,App,,Returned
ORD0028484,CUST01637,2024-06-24,Store,STORE012,Cancelled
ORD0028485,CUST03763,2023-11-22,Online,,Delivered
ORD0028486,CUST03032,2024-01-22,App,,Cancelled
ORD0028487,CUST01656,2024-02-19,App,,Delivered
ORD0028488,CUST03975,2024-05-27,App,,Delivered
ORD0028489,CUST01828,2024-08-22,Store,STORE006,Shipped
ORD0028490,CUST03885,2023-07-10,App,,Cancelled
ORD0028491,CUST04867,2024-03-29,Store,STORE049,Delivered
ORD0028492,CUST02601,2023-12-22,Store,STORE002,Returned
ORD0028493,CUST01041,2023-11-01,Online,,Returned
ORD0028494,CUST04048,2023-11-16,Store,STORE040,Shipped
ORD0028495,CUST03791,2024-10-17,Store,STORE007,Returned
ORD0028496,CUST02744,2024-03-09,App,,Delivered
ORD0028497,CUST03544,2024-01-17,Online,,Returned
ORD0028498,CUST04752,2024-07-23,Online,,Shipped
ORD0028499,CUST03457,2023-08-09,Online,,Returned
ORD0028500,CUST04570,2024-11-10,App,,Delivered
ORD0028501,CUST02762,2023-01-13,App,,Shipped
ORD0028502,CUST00774,2023-01-21,App,,Delivered
ORD0028503,CUST01540,2024-07-21,Online,,Shipped
ORD0028504,CUST03202,2023-07-13,App,,Delivered
ORD0028505,CUST00073,2024-12-14,Store,STORE027,Cancelled
ORD0028506,CUST03204,2023-03-14,Online,,Delivered
ORD0028507,CUST01051,2024-11-14,Online,,Shipped
ORD0028508,CUST00899,2024-12-01,Store,STORE020,Shipped
ORD0028509,CUST04752,2024-04-30,App,,Delivered
ORD0028510,CUST04929,2023-10-20,Online,,Delivered
ORD0028511,CUST00014,2024-05-15,Online,,Delivered
ORD0028512,CUST00293,2023-04-09,Store,STORE003,Returned
ORD0028513,CUST03469,2023-04-08,Store,STORE034,Delivered
ORD0028514,CUST03893,2023-08-22,Store,STORE026,Cancelled
ORD0028515,CUST00773,2024-03-05,Online,,Shipped
ORD0028516,CUST04079,2024-04-13,Store,STORE009,Delivered
ORD0028517,CUST01439,2024-04-29,Store,STORE040,Cancelled
ORD0028518,CUST04515,2024-10-24,Store,STORE000,Cancelled
ORD0028519,CUST04354,2024-01-29,App,,Cancelled
ORD0028520,CUST03317,2023-07-22,Store,STORE032,Shipped
ORD0028521,CUST04502,2023-09-22,App,,Delivered
ORD0028522,CUST02211,2023-02-28,App,,Shipped
ORD0028523,CUST02021,2023-12-04,Store,STORE039,Returned
ORD0028524,CUST00745,2024-10-18,Store,STORE008,Returned
ORD0028525,CUST04187,2023-08-11,Online,,Delivered
ORD0028526,CUST00959,2024-04-30,App,,Returned
ORD0028527,CUST04508,2024-07-09,Online,,Returned
ORD0028528,CUST01080,2023-03-17,Store,STORE019,Delivered
ORD0028529,CUST02623,2023-10-21,App,,Shipped
ORD0028530,CUST03584,2023-12-21,Store,STORE043,Delivered
ORD0028531,CUST01160,2023-07-03,Store,STORE003,Shipped
ORD0028532,CUST01568,2023-03-13,Online,,Returned
ORD0028533,CUST01266,2023-01-31,Store,STORE021,Cancelled
ORD0028534,CUST02392,2023-06-09,Store,STORE037,Shipped
ORD0028535,CUST03132,2024-02-07,App,,Cancelled
ORD0028536,CUST04165,2023-09-03,Store,STORE013,Returned
ORD0028537,CUST02852,2023-03-01,App,,Delivered
ORD0028538,CUST04109,2023-06-03,Online,,Delivered
ORD0028539,CUST03821,2023-08-30,Online,,Cancelled
ORD0028540,CUST00847,2023-07-23,Online,,Returned
ORD0028541,CUST04656,2024-01-05,Store,STORE027,Shipped
ORD0028542,CUST00566,2024-08-23,Online,,Shipped
ORD0028543,CUST04006,2024-02-11,Online,,Delivered
ORD0028544,CUST01465,2024-08-11,Store,STORE023,Shipped
ORD0028545,CUST00604,2023-04-26,Store,STORE010,Shipped
ORD0028546,CUST02547,2024-01-22,Store,STORE035,Delivered
ORD0028547,CUST01952,2024-10-02,Store,STORE039,Shipped
ORD0028548,CUST00939,2023-02-05,Store,STORE026,Returned
ORD0028549,CUST01617,2023-03-26,App,,Delivered
ORD0028550,CUST04795,2024-09-06,Store,STORE005,Delivered
ORD0028551,CUST02835,2023-08-14,App,,Cancelled
ORD0028552,CUST00819,2024-03-25,App,,Returned
ORD0028553,CUST01993,2023-08-24,Store,STORE040,Cancelled
ORD0028554,CUST04043,2024-09-19,App,,Delivered
ORD0028555,CUST02246,2023-02-02,Online,,Shipped
ORD0028556,CUST00358,2024-07-04,Store,STORE003,Cancelled
ORD0028557,CUST04036,2023-12-02,App,,Returned
ORD0028558,CUST03518,2023-08-07,Online,,Delivered
ORD0028559,CUST04335,2024-07-13,Online,,Cancelled
ORD0028560,CUST02125,2023-07-10,Online,,Cancelled
ORD0028561,CUST02416,2024-01-17,Store,STORE026,Shipped
ORD0028562,CUST01256,2024-12-20,App,,Shipped
ORD0028563,CUST02337,2023-11-12,App,,Cancelled
ORD0028564,CUST04303,2024-03-17,Online,,Returned
ORD0028565,CUST01607,2023-07-19,Online,,Returned
ORD0028566,CUST02770,2024-12-06,App,,Shipped
ORD0028567,CUST02829,2024-12-20,Store,STORE026,Delivered
ORD0028568,CUST00368,2023-05-28,App,,Returned
ORD0028569,CUST04620,2023-06-21,App,,Shipped
ORD0028570,CUST00972,2023-02-20,Store,STORE024,Returned
ORD0028571,CUST01485,2023-07-19,Online,,Delivered
ORD0028572,CUST00323,2023-02-13,Online,,Delivered
ORD0028573,CUST04005,2023-02-05,App,,Returned
ORD0028574,CUST00124,2023-01-10,Online,,Delivered
ORD0028575,CUST02912,2024-07-22,Online,,Returned
ORD0028576,CUST01788,2023-12-14,Online,,Returned
ORD0028577,CUST02153,2024-02-05,App,,Cancelled
ORD0028578,CUST00897,2023-03-25,Online,,Delivered
ORD0028579,CUST03129,2023-02-26,Online,,Returned
ORD0028580,CUST01953,2024-09-09,Online,,Delivered
ORD0028581,CUST03959,2024-11-10,App,,Cancelled
ORD0028582,CUST02828,2023-04-12,App,,Delivered
ORD0028583,CUST01706,2023-03-20,Store,STORE032,Shipped
ORD0028584,CUST00452,2023-10-20,App,,Shipped
ORD0028585,CUST00843,2023-01-15,Online,,Cancelled
ORD0028586,CUST02547,2023-01-30,App,,Delivered
ORD0028587,CUST03573,2024-07-23,App,,Cancelled
ORD0028588,CUST03747,2024-03-21,Store,STORE010,Returned
ORD0028589,CUST01680,2023-12-27,App,,Delivered
ORD0028590,CUST01897,2023-01-02,Store,STORE030,Shipped
ORD0028591,CUST03999,2023-01-15,Store,STORE048,Cancelled
ORD0028592,CUST00681,2023-12-16,App,,Shipped
ORD0028593,CUST00817,2023-09-02,Online,,Delivered
ORD0028594,CUST00011,2024-01-10,Store,STORE019,Delivered
ORD0028595,CUST04523,2024-01-18,Store,STORE045,Returned
ORD0028596,CUST01427,2024-01-22,App,,Delivered
ORD0028597,CUST04002,2024-09-05,App,,Returned
ORD0028598,CUST02864,2023-06-04,App,,Shipped
ORD0028599,CUST01636,2024-01-11,Online,,Shipped
ORD0028600,CUST03876,2024-11-22,App,,Cancelled
ORD0028601,CUST02878,2024-02-08,Store,STORE001,Returned
ORD0028602,CUST04417,2024-08-12,Store,STORE024,Shipped
ORD0028603,CUST04721,2023-07-18,Store,STORE003,Delivered
ORD0028604,CUST01222,2023-10-09,Online,,Shipped
ORD0028605,CUST02550,2023-04-02,Store,STORE031,Returned
ORD0028606,CUST00830,2023-12-29,Store,STORE048,Delivered
ORD0028607,CUST01124,2024-02-26,Store,STORE033,Returned
ORD0028608,CUST01296,2024-09-30,Online,,Returned
ORD0028609,CUST00172,2024-05-30,App,,Returned
ORD0028610,CUST02210,2024-03-25,Store,STORE038,Cancelled
ORD0028611,CUST01320,2024-04-04,App,,Delivered
ORD0028612,CUST03825,2023-07-07,App,,Cancelled
ORD0028613,CUST03238,2024-09-05,Store,STORE021,Delivered
ORD0028614,CUST03116,2023-09-27,Online,,Cancelled
ORD0028615,CUST03422,2024-06-15,Store,STORE048,Delivered
ORD0028616,CUST04393,2023-10-03,Online,,Shipped
ORD0028617,CUST00195,2024-10-20,App,,Delivered
ORD0028618,CUST02908,2023-11-22,Store,STORE009,Shipped
ORD0028619,CUST03530,2024-08-04,Online,,Returned
ORD0028620,CUST01154,2023-11-04,Store,STORE026,Returned
ORD0028621,CUST00173,2023-07-24,Online,,Delivered
ORD0028622,CUST03476,2024-11-16,App,,Cancelled
ORD0028623,CUST01624,2024-12-06,App,,Delivered
ORD0028624,CUST03810,2023-01-08,Online,,Cancelled
ORD0028625,CUST01211,2023-02-21,Online,,Cancelled
ORD0028626,CUST02411,2023-12-30,Online,,Cancelled
ORD0028627,CUST00098,2024-10-07,Online,,Returned
ORD0028628,CUST00999,2023-12-06,Store,STORE047,Delivered
ORD0028629,CUST02382,2024-06-27,Store,STORE002,Shipped
ORD0028630,CUST00517,2023-03-09,App,,Cancelled
ORD0028631,CUST04422,2024-01-28,Online,,Shipped
ORD0028632,CUST02039,2024-03-02,Store,STORE026,Delivered
ORD0028633,CUST03817,2023-05-22,App,,Delivered
ORD0028634,CUST00501,2023-08-19,Online,,Returned
ORD0028635,CUST00616,2023-11-05,App,,Returned
ORD0028636,CUST01932,2023-07-25,Online,,Shipped
ORD0028637,CUST03372,2023-02-21,Store,STORE049,Returned
ORD0028638,CUST02450,2024-05-05,App,,Delivered
ORD0028639,CUST03974,2023-02-19,Online,,Shipped
ORD0028640,CUST04431,2024-03-04,App,,Shipped
ORD0028641,CUST03376,2024-11-06,Online,,Shipped
ORD0028642,CUST00111,2023-03-01,App,,Cancelled
ORD0028643,CUST02644,2024-04-14,Online,,Cancelled
ORD0028644,CUST00557,2024-07-17,Store,STORE010,Delivered
ORD0028645,CUST04003,2024-09-06,Online,,Returned
ORD0028646,CUST00316,2023-02-15,App,,Delivered
ORD0028647,CUST03484,2024-05-10,Store,STORE039,Cancelled
ORD0028648,CUST02008,2023-12-04,Online,,Returned
ORD0028649,CUST00348,2023-04-15,Store,STORE012,Delivered
ORD0028650,CUST01659,2023-05-28,Store,STORE037,Returned
ORD0028651,CUST04655,2023-05-07,Online,,Returned
ORD0028652,CUST02253,2023-09-29,Store,STORE035,Cancelled
ORD0028653,CUST03721,2024-12-18,App,,Shipped
ORD0028654,CUST04521,2024-05-14,Store,STORE047,Delivered
ORD0028655,CUST04322,2023-04-29,App,,Returned
ORD0028656,CUST02515,2023-03-21,Online,,Cancelled
ORD0028657,CUST01911,2024-03-22,Store,STORE018,Shipped
ORD0028658,CUST00711,2023-01-26,Store,STORE042,Cancelled
ORD0028659,CUST01235,2024-06-07,Store,STORE019,Cancelled
ORD0028660,CUST04944,2024-04-22,Store,STORE035,Delivered
ORD0028661,CUST04591,2023-04-06,Store,STORE047,Shipped
ORD0028662,CUST00881,2023-12-31,Online,,Delivered
ORD0028663,CUST02850,2024-04-23,Store,STORE005,Shipped
ORD0028664,CUST02806,2024-09-05,Store,STORE036,Delivered
ORD0028665,CUST02591,2024-11-08,Online,,Returned
ORD0028666,CUST01367,2024-04-22,Store,STORE021,Delivered
ORD0028667,CUST00456,2023-10-24,App,,Shipped
ORD0028668,CUST00812,2023-02-11,App,,Returned
ORD0028669,CUST03064,2024-05-06,App,,Delivered
ORD0028670,CUST01222,2024-07-17,App,,Shipped
ORD0028671,CUST04812,2023-10-09,App,,Shipped
ORD0028672,CUST02185,2023-02-24,Online,,Cancelled
ORD0028673,CUST02702,2024-05-17,Online,,Delivered
ORD0028674,CUST04055,2024-07-22,Store,STORE019,Delivered
ORD0028675,CUST02494,2024-03-08,Store,STORE048,Cancelled
ORD0028676,CUST04340,2024-04-03,App,,Delivered
ORD0028677,CUST00734,2024-11-16,Online,,Delivered
ORD0028678,CUST01830,2024-02-24,App,,Delivered
ORD0028679,CUST01038,2023-04-26,Online,,Shipped
ORD0028680,CUST04473,2023-12-22,Online,,Delivered
ORD0028681,CUST02474,2023-01-19,Online,,Shipped
ORD0028682,CUST01167,2023-07-10,Online,,Cancelled
ORD0028683,CUST02651,2024-07-19,Store,STORE029,Returned
ORD0028684,CUST01188,2023-01-25,Online,,Cancelled
ORD0028685,CUST04228,2023-08-09,Online,,Delivered
ORD0028686,CUST01395,2024-08-24,Store,STORE044,Delivered
ORD0028687,CUST03706,2024-05-12,Store,STORE015,Cancelled
ORD0028688,CUST01182,2023-04-12,App,,Delivered
ORD0028689,CUST02972,2023-03-07,Online,,Returned
ORD0028690,CUST03189,2023-02-28,Store,STORE019,Delivered
ORD0028691,CUST03204,2023-05-30,Online,,Returned
ORD0028692,CUST00253,2023-09-03,App,,Delivered
ORD0028693,CUST01377,2023-03-19,App,,Shipped
ORD0028694,CUST01057,2024-05-17,Online,,Cancelled
ORD0028695,CUST00108,2024-09-18,Online,,Shipped
ORD0028696,CUST00418,2024-12-19,App,,Cancelled
ORD0028697,CUST03688,2024-02-17,Store,STORE031,Returned
ORD0028698,CUST03310,2024-02-25,Online,,Cancelled
ORD0028699,CUST03370,2023-03-28,Online,,Delivered
ORD0028700,CUST02146,2023-07-22,Store,STORE043,Cancelled
ORD0028701,CUST04820,2024-11-24,Online,,Cancelled
ORD0028702,CUST03006,2024-08-17,Online,,Delivered
ORD0028703,CUST00807,2023-01-28,Online,,Delivered
ORD0028704,CUST02819,2023-01-26,Online,,Shipped
ORD0028705,CUST04621,2023-09-09,Online,,Delivered
ORD0028706,CUST00029,2024-10-15,App,,Shipped
ORD0028707,CUST00022,2023-06-25,Online,,Shipped
ORD0028708,CUST04539,2024-04-30,Online,,Returned
ORD0028709,CUST01317,2024-01-28,Online,,Shipped
ORD0028710,CUST00298,2023-03-16,Online,,Returned
ORD0028711,CUST00938,2024-09-26,Store,STORE049,Cancelled
ORD0028712,CUST04881,2023-08-25,Online,,Shipped
ORD0028713,CUST00306,2024-05-05,Store,STORE012,Returned
ORD0028714,CUST04618,2023-05-23,App,,Delivered
ORD0028715,CUST00714,2024-07-16,App,,Returned
ORD0028716,CUST00854,2023-08-30,App,,Shipped
ORD0028717,CUST03375,2023-02-03,App,,Cancelled
ORD0028718,CUST00111,2024-01-11,Online,,Delivered
ORD0028719,CUST02094,2024-01-19,Store,STORE015,Cancelled
ORD0028720,CUST00483,2024-04-20,App,,Shipped
ORD0028721,CUST04418,2023-12-16,Online,,Shipped
ORD0028722,CUST01314,2024-08-27,Online,,Delivered
ORD0028723,CUST00158,2024-12-13,App,,Cancelled
ORD0028724,CUST00698,2023-01-13,App,,Shipped
ORD0028725,CUST04646,2024-03-02,Online,,Returned
ORD0028726,CUST02892,2024-12-23,App,,Shipped
ORD0028727,CUST01077,2024-05-19,App,,Delivered
ORD0028728,CUST03298,2023-04-10,App,,Shipped
ORD0028729,CUST00178,2023-09-05,Store,STORE035,Delivered
ORD0028730,CUST04501,2023-11-07,Online,,Returned
ORD0028731,CUST03450,2023-01-09,Online,,Returned
ORD0028732,CUST03638,2024-01-31,App,,Shipped
ORD0028733,CUST04532,2024-04-20,Store,STORE021,Shipped
ORD0028734,CUST03071,2024-01-09,Store,STORE011,Shipped
ORD0028735,CUST03744,2024-01-02,Store,STORE035,Returned
ORD0028736,CUST01887,2023-02-17,App,,Shipped
ORD0028737,CUST00080,2023-07-22,App,,Returned
ORD0028738,CUST01187,2023-05-31,Online,,Cancelled
ORD0028739,CUST00934,2024-08-24,Online,,Cancelled
ORD0028740,CUST02491,2023-11-22,Store,STORE022,Cancelled
ORD0028741,CUST04300,2023-08-19,Online,,Cancelled
ORD0028742,CUST00589,2023-08-28,Store,STORE008,Returned
ORD0028743,CUST02231,2024-10-24,App,,Shipped
ORD0028744,CUST00606,2024-04-02,Store,STORE013,Shipped
ORD0028745,CUST00733,2023-04-07,Online,,Shipped
ORD0028746,CUST04959,2023-03-12,App,,Returned
ORD0028747,CUST02028,2024-05-15,Store,STORE041,Cancelled
ORD0028748,CUST04281,2024-07-28,Store,STORE026,Delivered
ORD0028749,CUST01522,2023-10-09,Online,,Shipped
ORD0028750,CUST03051,2023-04-20,Online,,Shipped
ORD0028751,CUST03842,2024-06-18,Store,STORE008,Shipped
ORD0028752,CUST01259,2023-05-31,Online,,Shipped
ORD0028753,CUST03693,2023-07-12,Online,,Cancelled
ORD0028754,CUST00846,2023-05-17,Online,,Shipped
ORD0028755,CUST03626,2024-08-09,Online,,Cancelled
ORD0028756,CUST04821,2024-02-17,Online,,Cancelled
ORD0028757,CUST00032,2024-07-14,Online,,Returned
ORD0028758,CUST03922,2024-10-30,App,,Delivered
ORD0028759,CUST03712,2023-05-11,Store,STORE003,Shipped
ORD0028760,CUST03369,2023-11-03,App,,Returned
ORD0028761,CUST02323,2023-07-20,Store,STORE036,Returned
ORD0028762,CUST00414,2024-11-21,Online,,Returned
ORD0028763,CUST01495,2023-04-17,Online,,Cancelled
ORD0028764,CUST00538,2023-03-18,Online,,Cancelled
ORD0028765,CUST03709,2024-01-12,Online,,Shipped
ORD0028766,CUST00047,2024-05-01,Online,,Returned
ORD0028767,CUST03272,2023-02-08,Store,STORE015,Cancelled
ORD0028768,CUST01565,2024-08-20,Store,STORE010,Delivered
ORD0028769,CUST03161,2023-10-24,Online,,Delivered
ORD0028770,CUST03880,2023-08-26,Online,,Cancelled
ORD0028771,CUST01351,2023-06-27,Online,,Delivered
ORD0028772,CUST03128,2023-07-11,Store,STORE012,Delivered
ORD0028773,CUST01612,2023-03-30,App,,Cancelled
ORD0028774,CUST00002,2024-09-07,Store,STORE027,Shipped
ORD0028775,CUST03398,2024-03-26,Online,,Returned
ORD0028776,CUST00572,2024-07-20,Online,,Shipped
ORD0028777,CUST04141,2024-02-01,Online,,Delivered
ORD0028778,CUST01145,2023-06-25,Store,STORE039,Cancelled
ORD0028779,CUST01639,2023-10-12,App,,Delivered
ORD0028780,CUST04068,2023-02-23,Store,STORE001,Shipped
ORD0028781,CUST01277,2023-04-16,Store,STORE045,Cancelled
ORD0028782,CUST00131,2023-01-03,Store,STORE020,Shipped
ORD0028783,CUST02687,2023-04-15,Online,,Shipped
ORD0028784,CUST00457,2023-10-18,App,,Delivered
ORD0028785,CUST03108,2023-06-14,App,,Cancelled
ORD0028786,CUST01773,2023-02-27,App,,Shipped
ORD0028787,CUST02789,2023-06-18,App,,Shipped
ORD0028788,CUST02445,2023-03-11,Store,STORE016,Cancelled
ORD0028789,CUST01040,2024-10-24,Online,,Cancelled
ORD0028790,CUST02435,2023-06-19,Store,STORE044,Cancelled
ORD0028791,CUST00356,2024-11-05,Online,,Delivered
ORD0028792,CUST01951,2024-11-28,Online,,Cancelled
ORD0028793,CUST04076,2024-04-13,App,,Returned
ORD0028794,CUST02908,2023-10-19,App,,Shipped
ORD0028795,CUST02863,2023-08-08,Store,STORE035,Cancelled
ORD0028796,CUST03817,2024-10-18,Online,,Shipped
ORD0028797,CUST02491,2024-08-14,App,,Cancelled
ORD0028798,CUST04870,2024-05-17,Store,STORE000,Delivered
ORD0028799,CUST03629,2023-07-13,Store,STORE021,Delivered
ORD0028800,CUST02397,2023-12-08,Store,STORE007,Delivered
ORD0028801,CUST00339,2023-05-20,Online,,Shipped
ORD0028802,CUST03318,2023-04-15,Store,STORE015,Cancelled
ORD0028803,CUST01802,2023-12-24,Online,,Shipped
ORD0028804,CUST03519,2023-05-29,App,,Cancelled
ORD0028805,CUST00176,2023-01-21,App,,Returned
ORD0028806,CUST04623,2023-08-06,App,,Delivered
ORD0028807,CUST00729,2024-01-24,App,,Cancelled
ORD0028808,CUST03978,2023-08-01,App,,Shipped
ORD0028809,CUST01307,2023-02-28,Online,,Returned
ORD0028810,CUST02219,2024-07-02,App,,Delivered
ORD0028811,CUST02492,2024-12-28,Online,,Delivered
ORD0028812,CUST03106,2024-02-02,Store,STORE017,Shipped
ORD0028813,CUST00078,2024-03-02,Store,STORE005,Shipped
ORD0028814,CUST02944,2023-10-07,App,,Shipped
ORD0028815,CUST00008,2023-01-22,App,,Cancelled
ORD0028816,CUST00280,2023-07-28,App,,Returned
ORD0028817,CUST02176,2023-09-10,App,,Shipped
ORD0028818,CUST01338,2023-12-09,Online,,Delivered
ORD0028819,CUST00431,2024-12-08,App,,Delivered
ORD0028820,CUST01865,2024-12-29,App,,Cancelled
ORD0028821,CUST04251,2023-01-13,App,,Cancelled
ORD0028822,CUST02408,2024-05-31,Online,,Shipped
ORD0028823,CUST04533,2023-07-11,App,,Delivered
ORD0028824,CUST04437,2024-11-21,App,,Shipped
ORD0028825,CUST03934,2024-07-17,Online,,Returned
ORD0028826,CUST01763,2024-11-29,App,,Delivered
ORD0028827,CUST01850,2023-06-11,Online,,Cancelled
ORD0028828,CUST00345,2024-07-20,Online,,Shipped
ORD0028829,CUST04431,2024-02-07,Online,,Cancelled
ORD0028830,CUST00462,2023-05-10,Store,STORE025,Cancelled
ORD0028831,CUST01189,2024-02-14,Online,,Returned
ORD0028832,CUST02852,2023-10-19,Store,STORE035,Cancelled
ORD0028833,CUST04458,2023-08-15,App,,Shipped
ORD0028834,CUST02364,2024-06-14,Online,,Cancelled
ORD0028835,CUST00501,2023-06-14,App,,Delivered
ORD0028836,CUST00705,2023-02-23,App,,Shipped
ORD0028837,CUST00495,2024-01-29,App,,Cancelled
ORD0028838,CUST02856,2024-03-01,Store,STORE013,Returned
ORD0028839,CUST00157,2023-10-13,Store,STORE024,Delivered
ORD0028840,CUST02379,2023-08-07,Store,STORE036,Shipped
ORD0028841,CUST02280,2023-05-03,Online,,Shipped
ORD0028842,CUST01672,2024-11-28,Online,,Shipped
ORD0028843,CUST04844,2024-11-23,Store,STORE039,Cancelled
ORD0028844,CUST04440,2023-07-13,Store,STORE019,Returned
ORD0028845,CUST03684,2023-04-07,App,,Cancelled
ORD0028846,CUST04619,2023-09-02,Store,STORE045,Cancelled
ORD0028847,CUST04584,2024-08-02,Store,STORE017,Delivered
ORD0028848,CUST01345,2024-12-29,App,,Returned
ORD0028849,CUST02234,2023-02-28,App,,Delivered
ORD0028850,CUST02772,2024-04-05,App,,Cancelled
ORD0028851,CUST00574,2023-01-25,Store,STORE019,Shipped
ORD0028852,CUST01297,2023-09-21,Online,,Returned
ORD0028853,CUST02107,2024-11-19,Online,,Shipped
ORD0028854,CUST00476,2023-03-04,Store,STORE048,Delivered
ORD0028855,CUST02102,2024-05-29,App,,Delivered
ORD0028856,CUST01744,2024-01-02,App,,Returned
ORD0028857,CUST00575,2024-05-24,Store,STORE017,Delivered
ORD0028858,CUST02911,2023-06-23,App,,Shipped
ORD0028859,CUST00763,2023-02-13,Store,STORE001,Shipped
ORD0028860,CUST01960,2023-10-29,Online,,Delivered
ORD0028861,CUST00181,2023-01-04,Online,,Cancelled
ORD0028862,CUST04964,2023-12-08,Online,,Shipped
ORD0028863,CUST01278,2023-12-04,Store,STORE038,Returned
ORD0028864,CUST02980,2024-12-19,App,,Returned
ORD0028865,CUST01681,2023-03-27,Online,,Delivered
ORD0028866,CUST04243,2023-05-23,Store,STORE010,Cancelled
ORD0028867,CUST00570,2023-12-07,App,,Shipped
ORD0028868,CUST03306,2023-10-15,Online,,Shipped
ORD0028869,CUST02162,2023-05-26,Online,,Returned
ORD0028870,CUST04096,2024-07-20,Online,,Returned
ORD0028871,CUST00940,2023-07-14,Store,STORE035,Shipped
ORD0028872,CUST04862,2023-02-07,Online,,Returned
ORD0028873,CUST02776,2023-11-10,Online,,Cancelled
ORD0028874,CUST01247,2024-09-06,Store,STORE045,Delivered
ORD0028875,CUST01792,2024-07-17,App,,Shipped
ORD0028876,CUST01780,2024-06-12,Online,,Returned
ORD0028877,CUST03042,2023-01-23,Online,,Returned
ORD0028878,CUST03507,2024-06-11,Store,STORE013,Shipped
ORD0028879,CUST00397,2024-09-22,Online,,Cancelled
ORD0028880,CUST01405,2023-07-08,App,,Cancelled
ORD0028881,CUST00039,2024-10-25,Store,STORE026,Delivered
ORD0028882,CUST01428,2023-09-30,Store,STORE011,Cancelled
ORD0028883,CUST04885,2024-12-31,App,,Shipped
ORD0028884,CUST00530,2024-05-08,Online,,Shipped
ORD0028885,CUST00225,2023-09-11,App,,Delivered
ORD0028886,CUST03744,2024-02-18,App,,Returned
ORD0028887,CUST00886,2024-04-07,Store,STORE008,Delivered
ORD0028888,CUST00029,2024-08-25,Store,STORE018,Cancelled
ORD0028889,CUST02249,2023-04-03,Store,STORE013,Cancelled
ORD0028890,CUST04473,2024-01-08,Store,STORE016,Delivered
ORD0028891,CUST04414,2023-11-17,App,,Cancelled
ORD0028892,CUST04395,2023-07-22,Store,STORE007,Returned
ORD0028893,CUST01426,2023-09-14,App,,Returned
ORD0028894,CUST02206,2024-08-09,Online,,Returned
ORD0028895,CUST02931,2024-11-27,Online,,Delivered
ORD0028896,CUST04327,2024-03-12,Store,STORE031,Shipped
ORD0028897,CUST04816,2024-06-04,App,,Cancelled
ORD0028898,CUST01046,2023-05-04,Online,,Cancelled
ORD0028899,CUST04110,2024-02-11,Online,,Cancelled
ORD0028900,CUST00950,2024-08-07,App,,Delivered
ORD0028901,CUST01710,2024-10-21,Store,STORE013,Delivered
ORD0028902,CUST02680,2023-05-22,App,,Returned
ORD0028903,CUST01950,2024-02-20,Store,STORE035,Returned
ORD0028904,CUST02811,2023-04-19,App,,Delivered
ORD0028905,CUST01190,2023-07-20,Online,,Shipped
ORD0028906,CUST03861,2024-01-24,Store,STORE040,Shipped
ORD0028907,CUST03874,2023-01-21,Store,STORE031,Cancelled
ORD0028908,CUST00988,2024-07-25,App,,Cancelled
ORD0028909,CUST03299,2024-01-05,Online,,Shipped
ORD0028910,CUST03193,2023-02-15,Online,,Returned
ORD0028911,CUST02740,2024-02-15,App,,Cancelled
ORD0028912,CUST02141,2024-04-25,Store,STORE008,Returned
ORD0028913,CUST00653,2023-04-10,Store,STORE032,Returned
ORD0028914,CUST03723,2024-10-31,App,,Cancelled
ORD0028915,CUST04520,2023-07-14,Online,,Cancelled
ORD0028916,CUST02707,2024-04-26,Online,,Shipped
ORD0028917,CUST03768,2023-09-11,Store,STORE033,Delivered
ORD0028918,CUST02041,2023-09-23,Store,STORE041,Shipped
ORD0028919,CUST01541,2023-08-11,App,,Delivered
ORD0028920,CUST04863,2024-02-14,App,,Returned
ORD0028921,CUST02249,2024-05-25,Online,,Cancelled
ORD0028922,CUST01396,2024-10-17,App,,Cancelled
ORD0028923,CUST00897,2024-12-28,Store,STORE040,Delivered
ORD0028924,CUST02349,2023-06-11,Store,STORE011,Returned
ORD0028925,CUST04409,2024-07-17,Store,STORE014,Shipped
ORD0028926,CUST00234,2024-03-05,App,,Shipped
ORD0028927,CUST03659,2024-09-11,Store,STORE003,Returned
ORD0028928,CUST01872,2024-05-01,App,,Returned
ORD0028929,CUST01913,2023-10-09,App,,Shipped
ORD0028930,CUST04791,2023-04-09,Store,STORE004,Delivered
ORD0028931,CUST04784,2023-01-28,App,,Returned
ORD0028932,CUST03202,2023-04-03,App,,Shipped
ORD0028933,CUST04226,2024-12-31,Store,STORE021,Delivered
ORD0028934,CUST03672,2023-10-24,App,,Returned
ORD0028935,CUST02554,2023-07-29,Online,,Shipped
ORD0028936,CUST03299,2024-01-16,App,,Cancelled
ORD0028937,CUST01302,2024-05-25,Online,,Delivered
ORD0028938,CUST04455,2023-09-27,App,,Delivered
ORD0028939,CUST04453,2024-09-15,App,,Cancelled
ORD0028940,CUST01074,2023-10-24,Store,STORE045,Returned
ORD0028941,CUST01896,2023-09-12,App,,Returned
ORD0028942,CUST01887,2024-06-16,App,,Shipped
ORD0028943,CUST00363,2024-03-23,Online,,Returned
ORD0028944,CUST04936,2023-09-28,Online,,Delivered
ORD0028945,CUST03439,2024-06-13,Online,,Delivered
ORD0028946,CUST01308,2024-01-11,App,,Delivered
ORD0028947,CUST00336,2023-02-27,Store,STORE025,Cancelled
