product_id,warehouse_id,change_qty,reason,date
PROD00778,WH002,39,Restock,2024-09-21
PROD00070,WH008,-29,Sale,2023-09-05
PROD00694,WH003,-35,Return,2023-08-20
PROD00266,WH006,100,Sale,2024-04-19
PROD00340,WH003,7,Return,2023-07-06
PROD00308,WH007,55,Return,2023-09-15
PROD00012,WH005,97,Restock,2023-07-03
PROD00021,WH007,88,Sale,2024-05-13
PROD00371,WH000,52,Restock,2023-02-02
PROD00748,WH003,41,Return,2023-10-12
PROD00634,WH002,-36,Return,2024-12-15
PROD00760,WH005,54,Sale,2023-10-08
PROD00792,WH004,41,Sale,2023-12-06
PROD00739,WH002,32,Return,2024-03-28
PROD00047,WH008,83,Restock,2024-11-25
PROD00106,WH000,88,Restock,2023-10-11
PROD00604,WH004,86,Restock,2024-10-16
PROD00531,WH007,-6,Restock,2023-01-19
PROD00270,WH001,3,Sale,2023-04-22
PROD00022,WH001,79,Sale,2024-07-02
PROD00646,WH005,45,Restock,2024-06-06
PROD00353,WH006,44,Restock,2024-08-26
PROD00421,WH003,35,Restock,2024-05-24
PROD00025,WH009,13,Sale,2024-02-11
PROD00728,WH002,37,Return,2024-06-01
PROD00586,WH006,-11,Return,2024-08-22
PROD00235,WH002,-15,Restock,2024-11-21
PROD00793,WH000,86,Sale,2023-11-09
PROD00691,WH001,-27,Restock,2023-10-08
PROD00064,WH000,-38,Return,2023-06-07
PROD00616,WH001,76,Sale,2023-04-05
PROD00046,WH006,76,Sale,2023-05-26
PROD00018,WH008,-9,Return,2023-05-28
PROD00010,WH006,-17,Return,2023-11-30
PROD00518,WH008,-34,Return,2024-03-23
PROD00377,WH008,-9,Sale,2024-03-12
PROD00178,WH008,100,Return,2024-09-09
PROD00777,WH003,-42,Sale,2023-09-13
PROD00217,WH005,-7,Sale,2023-08-19
PROD00182,WH002,-36,Restock,2024-09-30
PROD00741,WH005,75,Restock,2023-03-05
PROD00216,WH005,35,Sale,2023-05-27
PROD00611,WH000,-12,Restock,2023-10-16
PROD00320,WH001,-45,Return,2023-01-05
PROD00352,WH008,27,Return,2024-02-05
PROD00087,WH001,-39,Sale,2024-05-04
PROD00120,WH007,74,Restock,2023-09-27
PROD00225,WH001,6,Restock,2024-02-09
PROD00476,WH006,98,Restock,2023-08-21
PROD00011,WH004,-12,Restock,2024-10-11
PROD00391,WH003,-14,Sale,2024-07-25
PROD00400,WH000,57,Return,2024-11-20
PROD00254,WH007,-36,Restock,2023-02-19
PROD00227,WH007,86,Restock,2024-01-01
PROD00722,WH002,49,Sale,2023-03-23
PROD00574,WH000,-44,Return,2024-12-10
PROD00581,WH004,-2,Return,2024-11-24
PROD00104,WH002,-10,Return,2023-07-19
PROD00505,WH008,13,Sale,2024-10-13
PROD00717,WH006,-48,Return,2024-07-01
PROD00587,WH003,11,Return,2023-11-28
PROD00276,WH006,13,Sale,2023-02-21
PROD00258,WH004,62,Restock,2023-11-29
PROD00676,WH001,83,Restock,2023-12-25
PROD00127,WH002,5,Return,2023-01-23
PROD00060,WH004,6,Restock,2023-01-01
PROD00134,WH006,-43,Restock,2023-10-09
PROD00241,WH002,-29,Return,2023-09-02
PROD00579,WH007,-46,Restock,2023-03-10
PROD00395,WH004,70,Sale,2023-08-15
PROD00234,WH003,-23,Restock,2023-05-25
PROD00526,WH002,-32,Sale,2024-08-28
PROD00084,WH007,-6,Restock,2023-08-18
PROD00677,WH000,51,Restock,2024-08-13
PROD00200,WH006,77,Sale,2023-10-12
PROD00045,WH003,9,Return,2023-12-28
PROD00364,WH001,75,Return,2024-09-14
PROD00277,WH006,-37,Sale,2023-12-20
PROD00741,WH005,-37,Sale,2024-02-08
PROD00559,WH008,52,Restock,2023-11-23
PROD00739,WH001,16,Return,2024-04-08
PROD00792,WH003,9,Return,2023-02-02
PROD00540,WH003,83,Restock,2023-12-13
PROD00783,WH004,72,Restock,2023-02-15
PROD00670,WH005,28,Sale,2023-05-11
PROD00357,WH001,35,Sale,2023-07-25
PROD00002,WH002,56,Sale,2023-04-13
PROD00083,WH003,83,Sale,2023-06-17
PROD00167,WH004,-33,Sale,2023-04-01
PROD00590,WH009,-44,Return,2024-12-11
PROD00781,WH003,9,Restock,2024-01-01
PROD00468,WH005,70,Sale,2024-12-19
PROD00170,WH000,-43,Return,2023-01-06
PROD00743,WH009,-10,Sale,2023-09-14
PROD00331,WH007,21,Return,2023-06-30
PROD00429,WH007,-27,Return,2024-03-23
PROD00211,WH006,-50,Return,2023-06-17
PROD00383,WH008,-35,Sale,2023-12-02
PROD00050,WH004,-12,Restock,2023-03-29
PROD00044,WH005,72,Return,2024-01-21
PROD00223,WH006,-1,Return,2023-05-30
PROD00194,WH000,64,Sale,2024-12-11
PROD00011,WH007,74,Sale,2024-03-26
PROD00572,WH003,67,Restock,2024-11-01
PROD00263,WH002,12,Restock,2023-10-20
PROD00187,WH007,57,Restock,2023-04-29
PROD00323,WH000,29,Restock,2024-01-13
PROD00377,WH001,97,Sale,2024-02-13
PROD00161,WH008,85,Sale,2024-12-06
PROD00691,WH005,40,Restock,2024-05-11
PROD00436,WH002,-46,Restock,2024-06-02
PROD00792,WH006,11,Sale,2024-04-14
PROD00644,WH001,94,Restock,2024-05-27
PROD00605,WH005,45,Return,2024-07-03
PROD00150,WH006,-30,Return,2023-06-05
PROD00360,WH009,-34,Sale,2024-02-05
PROD00430,WH003,-29,Restock,2024-12-01
PROD00631,WH002,-33,Return,2024-12-15
PROD00518,WH005,55,Return,2023-09-26
PROD00518,WH000,-4,Restock,2023-05-10
PROD00321,WH005,48,Sale,2024-01-23
PROD00525,WH005,-15,Restock,2024-10-04
PROD00599,WH000,62,Restock,2023-05-29
PROD00099,WH006,-39,Return,2023-09-17
PROD00739,WH002,76,Return,2023-01-10
PROD00416,WH003,47,Sale,2024-11-25
PROD00258,WH009,-5,Sale,2024-08-17
PROD00390,WH002,43,Restock,2024-07-23
PROD00076,WH004,-2,Sale,2023-09-08
PROD00188,WH004,41,Return,2023-12-22
PROD00039,WH001,78,Restock,2023-10-20
PROD00323,WH009,67,Return,2024-05-03
PROD00207,WH003,90,Sale,2024-11-09
PROD00146,WH008,-41,Sale,2024-12-30
PROD00666,WH001,6,Sale,2024-02-20
PROD00627,WH004,88,Sale,2024-06-25
PROD00784,WH007,1,Restock,2023-04-13
PROD00630,WH000,-13,Sale,2023-01-05
PROD00188,WH004,-27,Sale,2023-06-08
PROD00355,WH006,20,Return,2024-09-27
PROD00388,WH005,44,Return,2023-09-10
PROD00141,WH007,-10,Return,2024-01-23
PROD00205,WH005,-24,Sale,2024-07-23
PROD00606,WH004,-10,Return,2024-04-27
PROD00264,WH005,42,Restock,2024-11-03
PROD00353,WH007,19,Sale,2023-07-14
PROD00028,WH009,33,Sale,2024-02-14
PROD00125,WH005,30,Sale,2023-09-28
PROD00560,WH009,67,Return,2023-05-03
PROD00782,WH006,85,Restock,2024-09-02
PROD00512,WH000,87,Return,2024-11-02
PROD00318,WH009,4,Restock,2024-10-05
PROD00558,WH007,46,Sale,2024-12-03
PROD00020,WH006,47,Sale,2024-11-15
PROD00751,WH004,20,Return,2024-12-12
PROD00204,WH000,50,Return,2024-12-09
PROD00318,WH001,24,Return,2024-10-21
PROD00771,WH005,-2,Sale,2024-07-10
PROD00777,WH002,26,Sale,2023-05-29
PROD00748,WH004,85,Return,2023-02-01
PROD00455,WH001,35,Restock,2023-02-15
PROD00749,WH002,81,Sale,2024-04-05
PROD00277,WH004,15,Restock,2024-10-18
PROD00377,WH007,9,Restock,2023-09-27
PROD00326,WH009,-21,Sale,2023-02-28
PROD00263,WH001,97,Return,2023-06-18
PROD00305,WH007,78,Return,2024-03-31
PROD00089,WH009,97,Return,2024-11-29
PROD00781,WH006,-42,Sale,2023-07-24
PROD00663,WH000,45,Sale,2024-05-12
PROD00360,WH001,-15,Sale,2024-07-06
PROD00124,WH000,85,Restock,2024-08-05
PROD00548,WH003,9,Sale,2023-06-19
PROD00579,WH001,-36,Restock,2023-04-21
PROD00423,WH002,95,Sale,2023-12-26
PROD00311,WH000,11,Restock,2024-12-16
PROD00331,WH002,79,Restock,2024-06-18
PROD00111,WH003,2,Sale,2024-10-07
PROD00007,WH008,71,Sale,2024-02-18
PROD00362,WH003,63,Return,2024-12-27
PROD00396,WH004,22,Sale,2023-01-08
PROD00450,WH009,31,Sale,2024-02-05
PROD00654,WH005,42,Restock,2024-08-27
PROD00625,WH000,-41,Sale,2024-07-20
PROD00045,WH008,95,Restock,2024-11-14
PROD00604,WH002,95,Sale,2023-05-03
PROD00712,WH006,-16,Restock,2023-03-10
PROD00306,WH006,44,Restock,2023-09-06
PROD00698,WH000,77,Restock,2023-08-14
PROD00433,WH003,19,Restock,2023-11-09
PROD00395,WH001,66,Restock,2024-03-25
PROD00584,WH007,56,Sale,2024-06-30
PROD00496,WH005,-36,Restock,2024-08-03
PROD00580,WH002,99,Return,2023-01-23
PROD00774,WH000,2,Sale,2023-06-29
PROD00302,WH005,78,Sale,2023-03-18
PROD00798,WH007,42,Sale,2024-07-15
PROD00462,WH007,-35,Return,2024-10-19
PROD00183,WH003,62,Sale,2023-04-15
PROD00356,WH006,-20,Sale,2023-07-04
PROD00678,WH002,50,Return,2023-02-25
PROD00138,WH009,-2,Sale,2024-01-25
PROD00763,WH009,50,Sale,2023-07-07
PROD00268,WH007,28,Return,2024-06-11
PROD00766,WH003,46,Restock,2024-02-14
PROD00519,WH008,16,Return,2023-06-28
PROD00198,WH002,91,Sale,2023-03-23
PROD00193,WH009,94,Return,2023-10-07
PROD00235,WH004,31,Return,2023-03-31
PROD00571,WH003,-18,Restock,2023-07-03
PROD00059,WH007,-19,Sale,2023-04-30
PROD00664,WH003,-31,Return,2024-12-29
PROD00054,WH009,63,Return,2023-04-03
PROD00403,WH003,82,Return,2023-02-12
PROD00494,WH000,2,Return,2024-09-08
PROD00216,WH003,-34,Sale,2023-12-28
PROD00242,WH006,-36,Restock,2023-09-11
PROD00527,WH004,8,Restock,2023-07-26
PROD00314,WH008,-13,Restock,2024-04-13
PROD00002,WH004,49,Restock,2024-05-26
PROD00518,WH002,42,Return,2024-03-14
PROD00682,WH001,33,Restock,2024-06-19
PROD00239,WH004,27,Return,2024-03-31
PROD00768,WH009,-12,Sale,2023-08-11
PROD00106,WH007,37,Return,2024-08-02
PROD00076,WH002,55,Sale,2023-02-08
PROD00328,WH000,1,Sale,2023-05-14
PROD00660,WH000,49,Return,2024-03-11
PROD00096,WH006,-42,Sale,2023-01-26
PROD00681,WH003,7,Sale,2023-07-06
PROD00230,WH000,90,Sale,2024-03-31
PROD00657,WH009,6,Restock,2023-07-10
PROD00410,WH000,27,Return,2024-04-21
PROD00183,WH009,56,Sale,2024-08-07
PROD00272,WH002,-5,Restock,2024-02-06
PROD00162,WH009,69,Return,2023-11-05
PROD00502,WH009,0,Sale,2024-07-19
PROD00022,WH002,60,Sale,2024-04-15
PROD00590,WH006,-27,Sale,2024-11-09
PROD00440,WH003,-27,Restock,2023-08-30
PROD00655,WH003,93,Sale,2024-05-26
PROD00069,WH006,48,Return,2024-03-09
PROD00169,WH004,-41,Sale,2024-12-16
PROD00728,WH004,13,Return,2023-08-30
PROD00260,WH004,-35,Return,2024-10-04
PROD00210,WH002,2,Sale,2023-09-29
PROD00783,WH001,-15,Return,2023-05-07
PROD00456,WH008,-19,Sale,2023-08-10
PROD00125,WH005,25,Sale,2023-07-28
PROD00149,WH006,64,Sale,2024-03-12
PROD00044,WH005,72,Return,2024-07-29
PROD00303,WH006,-27,Restock,2024-03-11
PROD00007,WH004,13,Sale,2024-03-04
PROD00153,WH002,-42,Restock,2023-07-09
PROD00135,WH008,3,Return,2023-10-22
PROD00229,WH003,33,Return,2024-11-26
PROD00058,WH007,-30,Restock,2024-08-26
PROD00620,WH009,2,Return,2024-11-18
PROD00423,WH007,-25,Return,2023-12-31
PROD00423,WH006,43,Sale,2024-11-10
PROD00220,WH001,2,Sale,2023-10-18
PROD00676,WH008,58,Sale,2023-03-17
PROD00542,WH004,-3,Restock,2024-04-07
PROD00021,WH003,77,Return,2024-12-04
PROD00134,WH007,66,Sale,2023-04-19
PROD00792,WH007,41,Restock,2023-11-03
PROD00124,WH005,81,Sale,2023-05-17
PROD00224,WH008,-12,Restock,2024-04-06
PROD00433,WH001,44,Restock,2024-07-06
PROD00030,WH000,19,Restock,2024-03-27
PROD00728,WH002,-43,Return,2023-07-15
PROD00045,WH009,22,Restock,2024-05-04
PROD00725,WH003,82,Restock,2023-01-04
PROD00510,WH004,19,Sale,2024-04-10
PROD00364,WH004,-19,Sale,2023-04-18
PROD00561,WH007,-32,Sale,2024-07-15
PROD00280,WH007,9,Return,2024-07-07
PROD00427,WH008,4,Sale,2023-10-12
PROD00648,WH006,60,Return,2024-08-31
PROD00066,WH009,-13,Restock,2024-03-26
PROD00391,WH001,6,Restock,2024-04-03
PROD00445,WH003,-36,Restock,2024-11-01
PROD00622,WH003,67,Restock,2024-12-16
PROD00164,WH006,46,Restock,2024-07-20
PROD00611,WH000,-47,Return,2023-04-28
PROD00011,WH009,-24,Sale,2023-10-31
PROD00486,WH008,89,Return,2024-09-11
PROD00335,WH004,56,Restock,2023-04-07
PROD00481,WH004,36,Return,2024-08-02
PROD00193,WH003,-44,Return,2023-05-20
PROD00150,WH002,29,Restock,2024-06-18
PROD00307,WH007,19,Return,2023-07-29
PROD00487,WH007,65,Restock,2023-12-14
PROD00187,WH009,-20,Sale,2024-07-01
PROD00008,WH007,60,Sale,2023-08-15
PROD00173,WH000,95,Restock,2024-02-12
PROD00286,WH002,-44,Restock,2023-04-21
PROD00087,WH007,46,Restock,2024-11-20
PROD00483,WH002,18,Restock,2023-03-15
PROD00672,WH005,6,Sale,2024-12-30
PROD00451,WH002,-12,Sale,2023-07-07
PROD00451,WH002,39,Restock,2023-02-28
PROD00043,WH001,53,Sale,2023-11-06
PROD00013,WH000,1,Restock,2023-08-06
PROD00567,WH001,42,Sale,2024-11-27
PROD00171,WH001,36,Sale,2023-07-19
PROD00059,WH006,-31,Sale,2023-01-13
PROD00089,WH008,-11,Sale,2024-01-23
PROD00060,WH006,-48,Restock,2024-03-22
PROD00252,WH002,21,Restock,2024-11-10
PROD00762,WH008,53,Sale,2024-12-08
PROD00365,WH008,74,Sale,2023-09-11
PROD00554,WH002,9,Sale,2024-04-15
PROD00284,WH002,69,Return,2024-10-08
PROD00392,WH003,-17,Return,2023-01-02
PROD00225,WH009,-24,Return,2023-08-07
PROD00621,WH009,82,Return,2024-11-03
PROD00080,WH006,100,Return,2023-01-23
PROD00716,WH006,50,Sale,2023-12-25
PROD00263,WH005,-46,Return,2024-06-18
PROD00494,WH004,88,Restock,2024-12-14
PROD00206,WH005,-50,Restock,2023-04-15
PROD00357,WH008,95,Sale,2023-12-04
PROD00226,WH008,0,Return,2023-08-12
PROD00320,WH007,13,Restock,2023-11-04
PROD00535,WH006,37,Return,2024-04-22
PROD00044,WH002,71,Sale,2024-06-21
PROD00571,WH004,-15,Return,2024-09-17
PROD00653,WH006,15,Restock,2023-04-23
PROD00346,WH007,88,Return,2023-05-29
PROD00217,WH006,56,Return,2024-07-06
PROD00751,WH004,83,Sale,2024-08-27
PROD00425,WH004,80,Return,2023-10-13
PROD00541,WH009,91,Sale,2023-09-14
PROD00254,WH003,43,Restock,2024-11-02
PROD00558,WH005,8,Sale,2023-12-22
PROD00625,WH005,56,Return,2023-05-28
PROD00413,WH006,-39,Return,2023-08-21
PROD00418,WH004,-44,Return,2023-03-06
PROD00484,WH006,54,Return,2024-09-19
PROD00570,WH000,50,Sale,2024-12-26
PROD00114,WH006,51,Sale,2024-04-08
PROD00047,WH003,52,Restock,2023-10-22
PROD00130,WH001,-42,Restock,2024-12-17
PROD00618,WH000,74,Sale,2023-08-01
PROD00455,WH002,-49,Sale,2024-04-02
PROD00254,WH009,97,Return,2023-03-27
PROD00791,WH003,26,Return,2023-01-26
PROD00270,WH005,44,Return,2024-01-11
PROD00667,WH009,79,Return,2024-09-10
PROD00109,WH003,-12,Restock,2023-08-24
PROD00219,WH000,30,Restock,2023-06-05
PROD00568,WH008,48,Sale,2024-12-03
PROD00657,WH002,25,Sale,2023-09-16
PROD00336,WH008,-39,Restock,2024-06-12
PROD00482,WH003,97,Restock,2024-07-30
PROD00749,WH006,-50,Restock,2024-06-22
PROD00648,WH008,17,Sale,2023-10-11
PROD00653,WH004,79,Return,2023-05-28
PROD00286,WH001,94,Sale,2024-07-17
PROD00568,WH008,81,Restock,2024-07-16
PROD00409,WH005,-47,Sale,2023-08-12
PROD00244,WH007,45,Restock,2024-09-18
PROD00242,WH006,-34,Restock,2023-05-29
PROD00566,WH006,12,Sale,2023-08-30
PROD00285,WH006,-11,Restock,2024-12-24
PROD00632,WH005,-18,Restock,2023-01-07
PROD00564,WH001,56,Sale,2023-03-10
PROD00241,WH004,-34,Restock,2023-08-04
PROD00180,WH003,-5,Sale,2024-05-29
PROD00332,WH000,54,Restock,2023-12-15
PROD00775,WH007,9,Restock,2024-01-08
PROD00629,WH008,-18,Restock,2024-10-28
PROD00769,WH000,80,Restock,2023-10-18
PROD00315,WH005,-34,Return,2024-07-23
PROD00405,WH005,-46,Sale,2024-03-05
PROD00524,WH009,98,Restock,2024-12-04
PROD00018,WH000,-45,Restock,2023-03-10
PROD00556,WH001,4,Sale,2023-09-29
PROD00199,WH009,41,Restock,2024-08-02
PROD00631,WH006,3,Return,2024-05-20
PROD00578,WH000,51,Return,2024-08-26
PROD00565,WH001,-35,Return,2024-08-03
PROD00146,WH008,25,Restock,2023-04-14
PROD00095,WH006,-44,Restock,2024-10-14
PROD00575,WH009,-16,Sale,2024-07-23
PROD00401,WH005,48,Restock,2023-07-22
PROD00079,WH007,87,Sale,2024-01-29
PROD00598,WH004,48,Return,2024-04-18
PROD00386,WH003,8,Return,2023-08-16
PROD00309,WH004,70,Return,2024-03-11
PROD00169,WH006,54,Restock,2024-07-09
PROD00078,WH004,-1,Restock,2023-04-21
PROD00366,WH004,37,Return,2024-01-24
PROD00642,WH000,-45,Restock,2024-03-22
PROD00119,WH005,-44,Return,2024-09-16
PROD00112,WH004,69,Return,2023-03-25
PROD00712,WH005,16,Sale,2023-07-26
PROD00571,WH009,0,Return,2024-01-30
PROD00762,WH002,-21,Restock,2023-06-23
PROD00656,WH007,24,Sale,2023-09-28
PROD00363,WH004,90,Return,2023-06-26
PROD00532,WH006,-18,Sale,2024-11-05
PROD00348,WH001,-21,Return,2024-11-12
PROD00211,WH000,70,Return,2024-10-03
PROD00502,WH002,-29,Return,2023-07-01
PROD00339,WH008,87,Restock,2023-04-03
PROD00720,WH006,64,Return,2023-12-28
PROD00414,WH005,40,Sale,2023-10-17
PROD00632,WH003,36,Restock,2023-09-21
PROD00430,WH006,85,Return,2023-03-12
PROD00696,WH008,-31,Restock,2023-02-06
PROD00405,WH007,4,Restock,2024-10-01
PROD00244,WH003,70,Sale,2024-09-24
PROD00490,WH002,68,Sale,2024-06-14
PROD00453,WH005,21,Return,2023-01-21
PROD00259,WH008,54,Return,2024-09-01
PROD00737,WH004,24,Restock,2023-01-17
PROD00310,WH004,94,Sale,2023-10-12
PROD00501,WH007,53,Restock,2024-02-24
PROD00407,WH000,25,Return,2023-02-21
PROD00742,WH007,1,Sale,2024-09-19
PROD00646,WH001,-37,Sale,2024-08-23
PROD00585,WH000,-17,Sale,2024-03-25
PROD00638,WH004,-36,Sale,2023-05-26
PROD00324,WH009,50,Return,2024-04-26
PROD00018,WH006,16,Sale,2023-12-02
PROD00006,WH009,98,Sale,2024-07-15
PROD00699,WH004,43,Return,2023-08-24
PROD00735,WH005,45,Sale,2024-08-15
PROD00429,WH006,-29,Return,2023-09-20
PROD00445,WH002,-11,Sale,2023-08-18
PROD00451,WH000,66,Restock,2023-07-16
PROD00729,WH000,22,Restock,2024-10-20
PROD00542,WH007,-38,Sale,2024-10-14
PROD00142,WH009,-11,Restock,2023-11-03
PROD00630,WH005,31,Return,2024-08-07
PROD00703,WH008,70,Return,2024-02-06
PROD00404,WH007,-41,Return,2023-08-10
PROD00673,WH000,34,Sale,2023-06-14
PROD00798,WH002,83,Restock,2024-10-20
PROD00099,WH003,29,Restock,2023-03-23
PROD00051,WH009,75,Sale,2023-08-18
PROD00657,WH007,64,Restock,2023-11-26
PROD00691,WH005,12,Return,2023-12-27
PROD00268,WH006,75,Restock,2024-04-21
PROD00537,WH005,13,Return,2024-12-03
PROD00158,WH007,96,Sale,2023-08-29
PROD00683,WH000,-37,Sale,2024-08-29
PROD00715,WH004,3,Sale,2024-08-08
PROD00344,WH001,70,Return,2024-11-12
PROD00640,WH000,90,Sale,2023-02-11
PROD00163,WH002,-27,Restock,2024-12-24
PROD00328,WH009,-36,Sale,2023-09-07
PROD00405,WH004,0,Sale,2024-03-24
PROD00684,WH002,24,Restock,2024-04-29
PROD00122,WH009,-39,Sale,2024-05-13
PROD00366,WH008,-5,Sale,2024-02-20
PROD00590,WH002,-25,Restock,2023-08-09
PROD00293,WH005,-47,Sale,2023-06-27
PROD00229,WH008,-37,Sale,2023-09-16
PROD00119,WH007,83,Sale,2023-11-27
PROD00398,WH002,3,Sale,2023-06-28
PROD00527,WH002,22,Restock,2023-10-28
PROD00346,WH001,65,Sale,2023-09-19
PROD00233,WH000,-21,Sale,2023-01-05
PROD00482,WH008,-1,Sale,2024-09-17
PROD00322,WH002,63,Restock,2024-03-18
PROD00372,WH005,-9,Return,2023-02-03
PROD00042,WH009,-22,Restock,2023-04-18
PROD00266,WH004,60,Sale,2023-06-22
PROD00294,WH005,-16,Sale,2023-05-11
PROD00024,WH008,24,Return,2023-06-29
PROD00285,WH000,-3,Return,2023-11-22
PROD00542,WH006,6,Sale,2023-02-12
PROD00404,WH003,42,Return,2023-07-30
PROD00710,WH006,56,Return,2023-05-06
PROD00277,WH004,56,Sale,2023-12-25
PROD00076,WH008,96,Sale,2023-12-28
PROD00686,WH007,57,Sale,2023-05-29
PROD00000,WH001,-30,Restock,2023-03-16
PROD00008,WH007,-47,Restock,2024-12-04
PROD00052,WH001,42,Restock,2023-09-13
PROD00221,WH008,-3,Sale,2023-10-15
PROD00524,WH001,-42,Restock,2024-04-10
PROD00362,WH005,83,Restock,2023-10-22
PROD00687,WH001,76,Return,2024-10-02
PROD00239,WH005,-32,Return,2024-12-30
PROD00273,WH003,-28,Return,2024-05-31
PROD00784,WH001,81,Return,2024-09-03
PROD00565,WH005,93,Return,2024-01-21
PROD00589,WH000,84,Restock,2024-07-23
PROD00406,WH001,-15,Restock,2023-07-19
PROD00433,WH003,-31,Return,2024-12-20
PROD00755,WH006,-49,Restock,2024-11-18
PROD00142,WH009,20,Restock,2023-02-28
PROD00181,WH001,52,Return,2023-07-20
PROD00272,WH000,-36,Restock,2023-09-02
PROD00579,WH002,-46,Sale,2024-05-03
PROD00562,WH009,-41,Return,2023-03-24
PROD00725,WH003,11,Restock,2024-01-05
PROD00184,WH002,-24,Return,2024-07-09
PROD00116,WH001,51,Restock,2023-08-05
PROD00394,WH005,92,Restock,2024-04-29
PROD00650,WH006,-19,Return,2024-03-09
PROD00742,WH009,39,Sale,2023-04-01
PROD00313,WH000,35,Restock,2024-10-22
PROD00115,WH007,97,Restock,2024-06-10
PROD00021,WH007,37,Return,2023-05-25
PROD00038,WH004,-7,Restock,2023-06-19
PROD00613,WH009,65,Return,2024-07-16
PROD00661,WH007,-50,Restock,2023-06-20
PROD00461,WH001,88,Restock,2023-07-10
PROD00643,WH006,53,Restock,2023-12-15
PROD00046,WH007,1,Return,2023-12-01
PROD00356,WH005,26,Restock,2023-07-13
PROD00420,WH001,-18,Sale,2024-01-14
PROD00183,WH002,92,Restock,2024-04-30
PROD00761,WH002,89,Restock,2023-05-20
PROD00761,WH001,-40,Return,2024-11-22
PROD00195,WH005,84,Restock,2023-08-25
PROD00252,WH005,13,Sale,2024-08-13
PROD00339,WH008,60,Sale,2024-11-08
PROD00070,WH006,25,Return,2023-07-31
PROD00012,WH002,54,Restock,2023-01-21
PROD00566,WH005,71,Sale,2023-11-12
PROD00722,WH008,19,Return,2023-05-02
PROD00773,WH007,-14,Restock,2024-12-09
PROD00421,WH004,33,Restock,2024-01-18
PROD00662,WH003,37,Restock,2023-11-20
PROD00576,WH005,21,Return,2024-10-03
PROD00522,WH002,78,Restock,2023-04-21
PROD00138,WH009,57,Sale,2023-06-02
PROD00080,WH001,40,Sale,2023-11-13
PROD00404,WH008,89,Sale,2023-08-31
PROD00664,WH005,-50,Restock,2023-11-17
PROD00344,WH007,-8,Return,2023-07-16
PROD00745,WH002,15,Return,2023-03-15
PROD00029,WH002,-50,Sale,2023-04-10
PROD00579,WH009,34,Restock,2024-08-08
PROD00720,WH009,59,Return,2024-10-16
PROD00619,WH007,43,Restock,2023-09-05
PROD00016,WH008,29,Return,2023-10-27
PROD00168,WH007,-25,Restock,2023-03-07
PROD00509,WH008,38,Return,2023-01-12
PROD00271,WH008,25,Return,2023-12-10
PROD00352,WH005,68,Return,2024-09-21
PROD00463,WH009,-31,Sale,2023-05-13
PROD00720,WH005,3,Return,2023-06-04
PROD00052,WH001,-18,Return,2024-02-29
PROD00564,WH004,-37,Return,2024-11-23
PROD00454,WH002,-49,Sale,2024-12-18
PROD00672,WH007,45,Return,2024-02-23
PROD00224,WH001,42,Sale,2023-09-07
PROD00429,WH004,42,Restock,2023-12-08
PROD00267,WH009,-28,Sale,2023-04-12
PROD00317,WH001,1,Return,2024-07-29
PROD00665,WH008,-41,Restock,2023-11-29
PROD00728,WH003,-12,Sale,2023-04-14
PROD00414,WH000,87,Sale,2023-06-04
PROD00616,WH000,18,Return,2024-11-06
PROD00176,WH000,-13,Restock,2024-11-02
PROD00589,WH009,-11,Return,2023-02-25
PROD00056,WH006,-8,Restock,2023-06-27
PROD00759,WH008,65,Sale,2024-12-11
PROD00568,WH007,-50,Restock,2024-08-22
PROD00404,WH008,55,Return,2023-08-21
PROD00359,WH009,45,Restock,2023-05-17
PROD00078,WH001,49,Restock,2024-05-29
PROD00200,WH008,24,Sale,2024-11-09
PROD00585,WH002,1,Sale,2024-12-21
PROD00601,WH006,70,Return,2023-03-22
PROD00402,WH009,65,Return,2024-12-29
PROD00052,WH007,60,Return,2023-07-25
PROD00197,WH000,-3,Sale,2023-11-13
PROD00542,WH009,-34,Return,2024-03-14
PROD00179,WH005,29,Return,2024-01-09
PROD00201,WH004,-22,Sale,2024-08-08
PROD00243,WH000,84,Return,2024-05-10
PROD00644,WH001,17,Sale,2024-08-03
PROD00562,WH009,-8,Return,2023-01-02
PROD00651,WH002,-14,Restock,2023-01-26
PROD00308,WH004,82,Sale,2024-01-31
PROD00165,WH006,-24,Sale,2024-10-08
PROD00429,WH008,15,Restock,2023-05-26
PROD00589,WH002,1,Sale,2023-07-20
PROD00746,WH000,16,Sale,2024-04-03
PROD00541,WH006,79,Return,2024-01-23
PROD00693,WH004,24,Return,2023-11-12
PROD00247,WH006,23,Sale,2024-06-30
PROD00399,WH000,-50,Restock,2023-08-09
PROD00052,WH000,55,Sale,2024-04-17
PROD00647,WH001,99,Restock,2023-03-27
PROD00661,WH006,-1,Return,2023-08-26
PROD00236,WH005,-14,Sale,2024-05-09
PROD00372,WH007,80,Return,2023-06-29
PROD00331,WH005,18,Restock,2024-11-05
PROD00609,WH002,-38,Sale,2024-05-02
PROD00070,WH003,-39,Return,2023-03-03
PROD00428,WH005,64,Return,2024-07-16
PROD00505,WH001,47,Sale,2024-09-12
PROD00445,WH005,85,Return,2024-01-17
PROD00066,WH007,62,Restock,2024-05-12
PROD00395,WH004,100,Restock,2024-04-21
PROD00707,WH001,-20,Return,2023-09-24
PROD00439,WH009,10,Return,2023-08-02
PROD00312,WH005,49,Restock,2024-11-12
