order_id,customer_id,order_date,channel,store_id,order_status,order_year,order_month
ORD0024864,CUST01074,2024-02-10,Online,ONLINE,Cancelled,2024,2
ORD0024865,CUST04919,2023-02-03,Online,ONLINE,Returned,2023,2
ORD0024866,CUST03829,2023-07-27,App,ONLINE,Returned,2023,7
ORD0024867,CUST04400,2024-07-06,App,ONLINE,Cancelled,2024,7
ORD0024868,CUST03699,2024-04-15,Online,ONLINE,Shipped,2024,4
ORD0024869,CUST03922,2023-01-02,Online,ONLINE,Shipped,2023,1
ORD0024870,CUST02073,2024-04-16,Online,ONLINE,Delivered,2024,4
ORD0024871,CUST00700,2023-04-18,Online,ONLINE,Returned,2023,4
ORD0024872,CUST01431,2023-08-10,Online,ONLINE,Cancelled,2023,8
ORD0024873,CUST02234,2024-09-05,Online,ONLINE,Delivered,2024,9
ORD0024874,CUST03959,2024-08-29,Store,STORE037,Returned,2024,8
ORD0024875,CUST02013,2023-04-22,App,ONLINE,Cancelled,2023,4
ORD0024876,CUST01954,2023-03-03,Online,ONLINE,Delivered,2023,3
ORD0024877,CUST04932,2023-10-13,App,ONLINE,Delivered,2023,10
ORD0024878,CUST01706,2023-12-11,Online,ONLINE,Returned,2023,12
ORD0024879,CUST00546,2023-04-01,App,ONLINE,Delivered,2023,4
ORD0024880,CUST01852,2023-05-07,App,ONLINE,Shipped,2023,5
ORD0024881,CUST04595,2023-01-02,App,ONLINE,Cancelled,2023,1
ORD0024882,CUST02539,2023-03-16,Online,ONLINE,Shipped,2023,3
ORD0024883,CUST01541,2023-03-22,Store,STORE015,Shipped,2023,3
ORD0024884,CUST01815,2024-01-17,Online,ONLINE,Cancelled,2024,1
ORD0024885,CUST04533,2024-10-24,App,ONLINE,Delivered,2024,10
ORD0024886,CUST00783,2023-07-16,Store,STORE021,Returned,2023,7
ORD0024887,CUST00640,2024-11-06,Online,ONLINE,Returned,2024,11
ORD0024888,CUST04846,2023-03-31,Online,ONLINE,Cancelled,2023,3
ORD0024889,CUST02859,2023-02-03,Online,ONLINE,Returned,2023,2
ORD0024890,CUST00528,2024-09-10,Store,STORE048,Shipped,2024,9
ORD0024891,CUST04119,2023-05-19,Online,ONLINE,Returned,2023,5
ORD0024892,CUST02074,2024-11-28,Store,STORE003,Returned,2024,11
ORD0024893,CUST02920,2024-06-06,Online,ONLINE,Cancelled,2024,6
ORD0024894,CUST00241,2023-02-05,App,ONLINE,Cancelled,2023,2
ORD0024895,CUST04328,2024-03-29,App,ONLINE,Returned,2024,3
ORD0024896,CUST04695,2024-06-16,Online,ONLINE,Delivered,2024,6
ORD0024897,CUST00613,2024-10-13,Online,ONLINE,Cancelled,2024,10
ORD0024898,CUST02226,2023-07-26,Online,ONLINE,Shipped,2023,7
ORD0024899,CUST04550,2024-11-29,Online,ONLINE,Returned,2024,11
ORD0024900,CUST00589,2024-01-20,App,ONLINE,Shipped,2024,1
ORD0024901,CUST03296,2024-12-31,App,ONLINE,Delivered,2024,12
ORD0024902,CUST04375,2024-07-23,App,ONLINE,Shipped,2024,7
ORD0024903,CUST03069,2023-06-30,Store,STORE001,Shipped,2023,6
ORD0024904,CUST00403,2024-05-26,Store,STORE001,Cancelled,2024,5
ORD0024905,CUST01637,2024-03-20,Store,STORE036,Returned,2024,3
ORD0024906,CUST02354,2024-04-04,Store,STORE002,Returned,2024,4
ORD0024907,CUST01790,2024-11-20,Store,STORE046,Shipped,2024,11
ORD0024908,CUST03786,2024-07-15,App,ONLINE,Cancelled,2024,7
ORD0024909,CUST01055,2023-06-06,Online,ONLINE,Returned,2023,6
ORD0024910,CUST02419,2024-01-01,App,ONLINE,Delivered,2024,1
ORD0024911,CUST00755,2024-06-21,Store,STORE012,Returned,2024,6
ORD0024912,CUST04662,2023-04-06,App,ONLINE,Returned,2023,4
ORD0024913,CUST00883,2023-02-10,App,ONLINE,Shipped,2023,2
ORD0024914,CUST00343,2023-10-23,App,ONLINE,Shipped,2023,10
ORD0024915,CUST00077,2023-10-17,App,ONLINE,Shipped,2023,10
ORD0024916,CUST01738,2024-12-27,App,ONLINE,Cancelled,2024,12
ORD0024917,CUST03441,2023-01-10,App,ONLINE,Shipped,2023,1
ORD0024918,CUST00628,2023-12-01,Online,ONLINE,Delivered,2023,12
ORD0024919,CUST01788,2024-10-19,Store,STORE005,Delivered,2024,10
ORD0024920,CUST03201,2023-07-07,App,ONLINE,Returned,2023,7
ORD0024921,CUST02333,2024-04-02,Online,ONLINE,Cancelled,2024,4
ORD0024922,CUST01407,2023-05-15,App,ONLINE,Cancelled,2023,5
ORD0024923,CUST01761,2024-04-07,Store,STORE049,Delivered,2024,4
ORD0024924,CUST04273,2024-11-22,Online,ONLINE,Returned,2024,11
ORD0024925,CUST03798,2023-08-28,App,ONLINE,Delivered,2023,8
ORD0024926,CUST02301,2023-12-02,App,ONLINE,Shipped,2023,12
ORD0024927,CUST02409,2023-10-11,Store,STORE031,Cancelled,2023,10
ORD0024928,CUST02302,2023-01-23,App,ONLINE,Delivered,2023,1
ORD0024929,CUST03733,2024-01-06,Store,STORE031,Shipped,2024,1
ORD0024930,CUST00048,2024-03-13,App,ONLINE,Delivered,2024,3
ORD0024931,CUST01062,2024-04-30,App,ONLINE,Delivered,2024,4
ORD0024932,CUST03397,2023-11-16,Store,STORE033,Cancelled,2023,11
ORD0024933,CUST02915,2023-06-10,Online,ONLINE,Shipped,2023,6
ORD0024934,CUST00287,2024-01-04,App,ONLINE,Shipped,2024,1
ORD0024935,CUST01868,2023-07-18,App,ONLINE,Returned,2023,7
ORD0024936,CUST04560,2024-11-11,Online,ONLINE,Delivered,2024,11
ORD0024937,CUST00320,2024-07-23,Online,ONLINE,Cancelled,2024,7
ORD0024938,CUST04352,2024-02-23,Online,ONLINE,Delivered,2024,2
ORD0024939,CUST03230,2024-01-24,Online,ONLINE,Delivered,2024,1
ORD0024940,CUST03619,2024-01-28,Store,STORE011,Returned,2024,1
ORD0024941,CUST01272,2024-12-12,Online,ONLINE,Shipped,2024,12
ORD0024942,CUST04467,2023-01-06,Online,ONLINE,Shipped,2023,1
ORD0024943,CUST01102,2023-08-12,Online,ONLINE,Shipped,2023,8
ORD0024944,CUST03396,2024-12-18,Store,STORE043,Shipped,2024,12
ORD0024945,CUST03922,2023-06-05,App,ONLINE,Shipped,2023,6
ORD0024946,CUST00056,2024-09-01,Online,ONLINE,Returned,2024,9
ORD0024947,CUST00554,2024-08-22,App,ONLINE,Delivered,2024,8
ORD0024948,CUST02089,2023-02-06,Store,STORE036,Returned,2023,2
ORD0024949,CUST00931,2023-02-10,Store,STORE025,Returned,2023,2
ORD0024950,CUST01861,2023-09-30,App,ONLINE,Returned,2023,9
ORD0024951,CUST02308,2024-02-18,App,ONLINE,Cancelled,2024,2
ORD0024952,CUST03379,2023-08-18,Online,ONLINE,Returned,2023,8
ORD0024953,CUST04280,2023-03-25,App,ONLINE,Returned,2023,3
ORD0024954,CUST01029,2024-06-27,App,ONLINE,Delivered,2024,6
ORD0024955,CUST00873,2024-08-30,Online,ONLINE,Returned,2024,8
ORD0024956,CUST01591,2023-04-20,Online,ONLINE,Shipped,2023,4
ORD0024957,CUST01404,2023-05-14,App,ONLINE,Cancelled,2023,5
ORD0024958,CUST03804,2023-10-09,Online,ONLINE,Cancelled,2023,10
ORD0024959,CUST01035,2024-09-01,Online,ONLINE,Returned,2024,9
ORD0024960,CUST00955,2023-06-30,App,ONLINE,Cancelled,2023,6
ORD0024961,CUST04959,2023-06-24,Store,STORE037,Cancelled,2023,6
ORD0024962,CUST03559,2024-07-13,App,ONLINE,Cancelled,2024,7
ORD0024963,CUST02522,2023-01-31,Store,STORE001,Cancelled,2023,1
ORD0024964,CUST01734,2024-07-05,App,ONLINE,Shipped,2024,7
ORD0024965,CUST00669,2023-01-29,Store,STORE041,Returned,2023,1
ORD0024966,CUST04072,2023-01-12,Online,ONLINE,Returned,2023,1
ORD0024967,CUST02970,2023-06-27,App,ONLINE,Delivered,2023,6
ORD0024968,CUST04620,2023-03-02,App,ONLINE,Cancelled,2023,3
ORD0024969,CUST01160,2023-07-17,Store,STORE023,Returned,2023,7
ORD0024970,CUST01881,2023-12-01,Store,STORE032,Returned,2023,12
ORD0024971,CUST01542,2024-05-16,App,ONLINE,Delivered,2024,5
ORD0024972,CUST01861,2024-06-24,Store,STORE032,Shipped,2024,6
ORD0024973,CUST04696,2024-12-19,App,ONLINE,Cancelled,2024,12
ORD0024974,CUST01202,2024-07-24,Store,STORE043,Shipped,2024,7
ORD0024975,CUST04662,2024-12-07,Store,STORE027,Returned,2024,12
ORD0024976,CUST02783,2024-04-19,Online,ONLINE,Shipped,2024,4
ORD0024977,CUST04920,2023-12-08,App,ONLINE,Returned,2023,12
ORD0024978,CUST01070,2023-09-14,App,ONLINE,Cancelled,2023,9
ORD0024979,CUST00305,2024-05-08,Online,ONLINE,Delivered,2024,5
ORD0024980,CUST01532,2023-12-27,Online,ONLINE,Returned,2023,12
ORD0024981,CUST00602,2024-02-21,Store,STORE044,Returned,2024,2
ORD0024982,CUST04835,2024-02-18,App,ONLINE,Delivered,2024,2
ORD0024983,CUST04313,2024-03-07,Store,STORE026,Returned,2024,3
ORD0024984,CUST01738,2023-10-21,Store,STORE004,Shipped,2023,10
ORD0024985,CUST02649,2023-06-23,App,ONLINE,Returned,2023,6
ORD0024986,CUST00215,2024-04-18,App,ONLINE,Delivered,2024,4
ORD0024987,CUST02635,2024-09-03,Online,ONLINE,Cancelled,2024,9
ORD0024988,CUST02130,2023-05-06,Online,ONLINE,Shipped,2023,5
ORD0024989,CUST00069,2023-10-08,Online,ONLINE,Shipped,2023,10
ORD0024990,CUST01998,2024-01-14,Store,STORE006,Cancelled,2024,1
ORD0024991,CUST00261,2023-08-12,App,ONLINE,Delivered,2023,8
ORD0024992,CUST04059,2024-03-04,Store,STORE041,Returned,2024,3
ORD0024993,CUST00553,2024-03-25,Online,ONLINE,Returned,2024,3
ORD0024994,CUST03556,2023-05-07,Store,STORE035,Cancelled,2023,5
ORD0024995,CUST04214,2023-11-16,Store,STORE006,Cancelled,2023,11
ORD0024996,CUST04957,2024-09-27,Store,STORE021,Shipped,2024,9
ORD0024997,CUST04777,2024-05-28,App,ONLINE,Shipped,2024,5
ORD0024998,CUST01163,2023-04-12,Online,ONLINE,Shipped,2023,4
ORD0024999,CUST03327,2023-05-18,App,ONLINE,Returned,2023,5
ORD0025000,CUST03659,2024-05-27,App,ONLINE,Cancelled,2024,5
ORD0025001,CUST01069,2024-10-01,App,ONLINE,Delivered,2024,10
ORD0025002,CUST03689,2023-08-21,App,ONLINE,Returned,2023,8
ORD0025003,CUST03547,2023-05-04,Online,ONLINE,Shipped,2023,5
ORD0025004,CUST04314,2023-07-09,Store,STORE019,Shipped,2023,7
ORD0025005,CUST00734,2023-10-09,App,ONLINE,Cancelled,2023,10
ORD0025006,CUST04232,2023-05-26,Store,STORE016,Cancelled,2023,5
ORD0025007,CUST01865,2024-03-03,Store,STORE010,Returned,2024,3
ORD0025008,CUST02354,2024-11-28,App,ONLINE,Returned,2024,11
ORD0025009,CUST02304,2024-07-12,Store,STORE047,Delivered,2024,7
ORD0025010,CUST00129,2024-07-07,App,ONLINE,Delivered,2024,7
ORD0025011,CUST02434,2024-02-15,Store,STORE016,Delivered,2024,2
ORD0025012,CUST00542,2024-05-29,Store,STORE017,Returned,2024,5
ORD0025013,CUST04390,2024-11-08,Online,ONLINE,Returned,2024,11
ORD0025014,CUST00337,2023-04-02,Online,ONLINE,Delivered,2023,4
ORD0025015,CUST00087,2023-03-03,App,ONLINE,Delivered,2023,3
ORD0025016,CUST00168,2023-06-13,Store,STORE032,Shipped,2023,6
ORD0025017,CUST03385,2024-08-26,Online,ONLINE,Cancelled,2024,8
ORD0025018,CUST01372,2023-03-17,Online,ONLINE,Returned,2023,3
ORD0025019,CUST00249,2024-06-15,Online,ONLINE,Cancelled,2024,6
ORD0025020,CUST02199,2023-03-20,App,ONLINE,Delivered,2023,3
ORD0025021,CUST04490,2023-11-03,Online,ONLINE,Returned,2023,11
ORD0025022,CUST03643,2023-09-15,App,ONLINE,Cancelled,2023,9
ORD0025023,CUST01116,2024-04-11,Store,STORE042,Cancelled,2024,4
ORD0025024,CUST01220,2024-07-09,Store,STORE006,Cancelled,2024,7
ORD0025025,CUST01996,2024-03-10,Store,STORE016,Delivered,2024,3
ORD0025026,CUST01352,2023-07-02,Online,ONLINE,Delivered,2023,7
ORD0025027,CUST02105,2023-10-09,App,ONLINE,Cancelled,2023,10
ORD0025028,CUST04857,2023-08-13,App,ONLINE,Shipped,2023,8
ORD0025029,CUST02921,2024-08-21,Store,STORE029,Returned,2024,8
ORD0025030,CUST03172,2023-02-05,App,ONLINE,Delivered,2023,2
ORD0025031,CUST01560,2024-07-18,App,ONLINE,Shipped,2024,7
ORD0025032,CUST02499,2024-06-13,App,ONLINE,Shipped,2024,6
ORD0025033,CUST00497,2024-03-11,App,ONLINE,Cancelled,2024,3
ORD0025034,CUST03698,2023-01-30,App,ONLINE,Cancelled,2023,1
ORD0025035,CUST04765,2024-08-11,Online,ONLINE,Cancelled,2024,8
ORD0025036,CUST00257,2024-07-03,Store,STORE031,Shipped,2024,7
ORD0025037,CUST01656,2023-07-18,Store,STORE013,Delivered,2023,7
ORD0025038,CUST02541,2023-11-20,Online,ONLINE,Delivered,2023,11
ORD0025039,CUST00359,2024-11-06,Store,STORE000,Delivered,2024,11
ORD0025040,CUST00008,2024-06-16,App,ONLINE,Cancelled,2024,6
ORD0025041,CUST00275,2024-11-09,App,ONLINE,Returned,2024,11
ORD0025042,CUST02568,2023-09-29,App,ONLINE,Cancelled,2023,9
ORD0025043,CUST02588,2024-08-16,Store,STORE022,Delivered,2024,8
ORD0025044,CUST02622,2024-01-04,Online,ONLINE,Returned,2024,1
ORD0025045,CUST02826,2024-04-10,Store,STORE006,Shipped,2024,4
ORD0025046,CUST02829,2024-03-04,App,ONLINE,Cancelled,2024,3
ORD0025047,CUST00401,2023-09-26,Online,ONLINE,Shipped,2023,9
ORD0025048,CUST04465,2024-03-05,Online,ONLINE,Shipped,2024,3
ORD0025049,CUST03555,2023-06-30,Store,STORE010,Shipped,2023,6
ORD0025050,CUST03904,2023-06-13,Store,STORE013,Returned,2023,6
ORD0025051,CUST02434,2024-04-13,App,ONLINE,Delivered,2024,4
ORD0025052,CUST04252,2023-12-24,Online,ONLINE,Shipped,2023,12
ORD0025053,CUST02275,2024-02-15,Online,ONLINE,Returned,2024,2
ORD0025054,CUST03298,2024-12-19,App,ONLINE,Returned,2024,12
ORD0025055,CUST03535,2024-04-17,App,ONLINE,Delivered,2024,4
ORD0025056,CUST01464,2024-08-23,Online,ONLINE,Cancelled,2024,8
ORD0025057,CUST03154,2023-08-09,Online,ONLINE,Shipped,2023,8
ORD0025058,CUST02837,2023-09-11,App,ONLINE,Shipped,2023,9
ORD0025059,CUST04954,2023-11-23,Store,STORE029,Cancelled,2023,11
ORD0025060,CUST00730,2024-07-09,Store,STORE025,Returned,2024,7
ORD0025061,CUST04294,2024-11-03,Online,ONLINE,Delivered,2024,11
ORD0025062,CUST03558,2024-11-26,Store,STORE015,Delivered,2024,11
ORD0025063,CUST04816,2023-03-27,App,ONLINE,Cancelled,2023,3
ORD0025064,CUST03326,2024-06-06,Online,ONLINE,Delivered,2024,6
ORD0025065,CUST03134,2023-01-27,Online,ONLINE,Cancelled,2023,1
ORD0025066,CUST02922,2023-12-21,Store,STORE006,Returned,2023,12
ORD0025067,CUST01601,2023-04-03,Store,STORE025,Shipped,2023,4
ORD0025068,CUST00531,2024-12-24,Online,ONLINE,Shipped,2024,12
ORD0025069,CUST03524,2024-05-09,App,ONLINE,Shipped,2024,5
ORD0025070,CUST01252,2024-10-27,Online,ONLINE,Shipped,2024,10
ORD0025071,CUST00581,2024-12-29,App,ONLINE,Shipped,2024,12
ORD0025072,CUST02321,2023-10-08,App,ONLINE,Shipped,2023,10
ORD0025073,CUST03577,2024-02-21,Online,ONLINE,Cancelled,2024,2
ORD0025074,CUST04750,2024-08-05,Online,ONLINE,Shipped,2024,8
ORD0025075,CUST00251,2024-09-05,Store,STORE047,Returned,2024,9
ORD0025076,CUST03560,2023-03-15,Store,STORE019,Cancelled,2023,3
ORD0025077,CUST03812,2024-01-04,Online,ONLINE,Shipped,2024,1
ORD0025078,CUST04918,2023-08-24,Online,ONLINE,Delivered,2023,8
ORD0025079,CUST01158,2023-06-23,Store,STORE036,Returned,2023,6
ORD0025080,CUST04587,2023-11-02,Store,STORE046,Returned,2023,11
ORD0025081,CUST03882,2024-08-22,Online,ONLINE,Returned,2024,8
ORD0025082,CUST01020,2024-10-31,App,ONLINE,Cancelled,2024,10
ORD0025083,CUST00722,2023-12-08,Online,ONLINE,Delivered,2023,12
ORD0025084,CUST01564,2024-03-12,Store,STORE011,Cancelled,2024,3
ORD0025085,CUST01845,2024-02-05,Online,ONLINE,Delivered,2024,2
ORD0025086,CUST02446,2024-07-16,Store,STORE004,Shipped,2024,7
ORD0025087,CUST03899,2023-04-24,App,ONLINE,Cancelled,2023,4
ORD0025088,CUST04400,2024-06-09,Online,ONLINE,Cancelled,2024,6
ORD0025089,CUST00035,2023-12-16,Store,STORE048,Cancelled,2023,12
ORD0025090,CUST02652,2024-10-13,Store,STORE049,Delivered,2024,10
ORD0025091,CUST00855,2023-08-04,Online,ONLINE,Delivered,2023,8
ORD0025092,CUST00311,2023-06-13,Online,ONLINE,Returned,2023,6
ORD0025093,CUST02580,2024-05-07,App,ONLINE,Shipped,2024,5
ORD0025094,CUST04440,2023-09-25,App,ONLINE,Returned,2023,9
ORD0025095,CUST00267,2024-12-30,App,ONLINE,Cancelled,2024,12
ORD0025096,CUST01198,2024-05-03,Store,STORE046,Delivered,2024,5
ORD0025097,CUST01041,2023-09-04,Online,ONLINE,Returned,2023,9
ORD0025098,CUST02425,2024-07-31,Online,ONLINE,Delivered,2024,7
ORD0025099,CUST02025,2023-08-31,App,ONLINE,Delivered,2023,8
ORD0025100,CUST04652,2024-11-18,Online,ONLINE,Shipped,2024,11
ORD0025101,CUST04523,2023-12-13,Store,STORE041,Cancelled,2023,12
ORD0025102,CUST00832,2024-05-12,Online,ONLINE,Delivered,2024,5
ORD0025103,CUST01295,2024-06-26,App,ONLINE,Cancelled,2024,6
ORD0025104,CUST01543,2023-09-20,Store,STORE013,Returned,2023,9
ORD0025105,CUST00566,2023-05-20,App,ONLINE,Returned,2023,5
ORD0025106,CUST01622,2023-12-02,Store,STORE013,Returned,2023,12
ORD0025107,CUST03551,2023-10-15,Online,ONLINE,Returned,2023,10
ORD0025108,CUST01097,2024-01-24,App,ONLINE,Returned,2024,1
ORD0025109,CUST03700,2023-01-06,App,ONLINE,Cancelled,2023,1
ORD0025110,CUST03743,2024-07-12,Online,ONLINE,Cancelled,2024,7
ORD0025111,CUST01169,2023-06-26,App,ONLINE,Returned,2023,6
ORD0025112,CUST00724,2023-03-21,Online,ONLINE,Shipped,2023,3
ORD0025113,CUST04448,2024-03-27,Online,ONLINE,Returned,2024,3
ORD0025114,CUST00980,2024-05-19,App,ONLINE,Returned,2024,5
ORD0025115,CUST00681,2024-02-25,Store,STORE030,Shipped,2024,2
ORD0025116,CUST02104,2023-12-20,Online,ONLINE,Cancelled,2023,12
ORD0025117,CUST04633,2023-12-25,Online,ONLINE,Cancelled,2023,12
ORD0025118,CUST00242,2023-07-18,Store,STORE017,Shipped,2023,7
ORD0025119,CUST02987,2024-07-18,Online,ONLINE,Delivered,2024,7
ORD0025120,CUST04641,2023-05-03,Store,STORE031,Returned,2023,5
ORD0025121,CUST02292,2024-06-04,App,ONLINE,Delivered,2024,6
ORD0025122,CUST03057,2024-11-21,App,ONLINE,Shipped,2024,11
ORD0025123,CUST04798,2023-02-14,Online,ONLINE,Delivered,2023,2
ORD0025124,CUST02584,2023-03-27,App,ONLINE,Returned,2023,3
ORD0025125,CUST04574,2023-01-11,Store,STORE039,Delivered,2023,1
ORD0025126,CUST00186,2023-12-21,Store,STORE040,Cancelled,2023,12
ORD0025127,CUST00779,2024-03-21,Store,STORE024,Cancelled,2024,3
ORD0025128,CUST00611,2023-11-05,Online,ONLINE,Cancelled,2023,11
ORD0025129,CUST03061,2023-06-30,Online,ONLINE,Delivered,2023,6
ORD0025130,CUST04623,2023-12-06,Online,ONLINE,Delivered,2023,12
ORD0025131,CUST03762,2023-02-01,App,ONLINE,Cancelled,2023,2
ORD0025132,CUST03513,2023-11-20,Online,ONLINE,Cancelled,2023,11
ORD0025133,CUST02270,2024-11-14,Online,ONLINE,Delivered,2024,11
ORD0025134,CUST04891,2024-01-04,Store,STORE023,Delivered,2024,1
ORD0025135,CUST00036,2023-11-09,Store,STORE037,Shipped,2023,11
ORD0025136,CUST01755,2024-09-06,App,ONLINE,Returned,2024,9
ORD0025137,CUST03590,2024-10-29,App,ONLINE,Cancelled,2024,10
ORD0025138,CUST01678,2024-09-21,Online,ONLINE,Cancelled,2024,9
ORD0025139,CUST01530,2023-12-15,App,ONLINE,Shipped,2023,12
ORD0025140,CUST01096,2024-07-01,App,ONLINE,Returned,2024,7
ORD0025141,CUST01598,2024-08-10,App,ONLINE,Returned,2024,8
ORD0025142,CUST03786,2024-11-25,App,ONLINE,Returned,2024,11
ORD0025143,CUST03413,2023-07-08,Online,ONLINE,Shipped,2023,7
ORD0025144,CUST01526,2024-10-12,App,ONLINE,Cancelled,2024,10
ORD0025145,CUST01129,2023-05-07,App,ONLINE,Returned,2023,5
ORD0025146,CUST02951,2024-04-17,Online,ONLINE,Shipped,2024,4
ORD0025147,CUST02051,2024-08-08,App,ONLINE,Shipped,2024,8
ORD0025148,CUST04656,2023-05-14,Online,ONLINE,Returned,2023,5
ORD0025149,CUST03322,2023-11-01,Store,STORE021,Delivered,2023,11
ORD0025150,CUST01044,2024-03-30,Online,ONLINE,Returned,2024,3
ORD0025151,CUST02612,2024-10-11,App,ONLINE,Shipped,2024,10
ORD0025152,CUST01772,2024-01-24,App,ONLINE,Shipped,2024,1
ORD0025153,CUST02521,2023-09-15,Store,STORE021,Shipped,2023,9
ORD0025154,CUST01132,2024-09-16,App,ONLINE,Shipped,2024,9
ORD0025155,CUST04647,2024-09-10,App,ONLINE,Delivered,2024,9
ORD0025156,CUST02133,2024-02-07,Store,STORE041,Delivered,2024,2
ORD0025157,CUST00197,2024-09-24,Store,STORE048,Returned,2024,9
ORD0025158,CUST03084,2023-02-02,App,ONLINE,Shipped,2023,2
ORD0025159,CUST04726,2023-05-06,App,ONLINE,Returned,2023,5
ORD0025160,CUST00899,2024-02-06,Store,STORE005,Shipped,2024,2
ORD0025161,CUST00967,2024-07-28,App,ONLINE,Returned,2024,7
ORD0025162,CUST00006,2024-08-07,Online,ONLINE,Delivered,2024,8
ORD0025163,CUST02729,2023-05-24,App,ONLINE,Delivered,2023,5
ORD0025164,CUST04815,2023-11-24,App,ONLINE,Cancelled,2023,11
ORD0025165,CUST04859,2024-10-10,App,ONLINE,Shipped,2024,10
ORD0025166,CUST02784,2023-11-19,Store,STORE013,Returned,2023,11
ORD0025167,CUST00195,2023-10-09,Store,STORE010,Returned,2023,10
ORD0025168,CUST03672,2023-01-09,Store,STORE017,Returned,2023,1
ORD0025169,CUST04525,2024-07-14,Store,STORE014,Shipped,2024,7
ORD0025170,CUST00567,2023-05-10,App,ONLINE,Cancelled,2023,5
ORD0025171,CUST01979,2024-08-08,Store,STORE018,Returned,2024,8
ORD0025172,CUST03498,2024-10-25,Online,ONLINE,Cancelled,2024,10
ORD0025173,CUST01552,2023-04-28,Online,ONLINE,Shipped,2023,4
ORD0025174,CUST02656,2024-02-28,Store,STORE011,Shipped,2024,2
ORD0025175,CUST01850,2023-07-14,App,ONLINE,Cancelled,2023,7
ORD0025176,CUST02610,2023-03-23,Store,STORE025,Delivered,2023,3
ORD0025177,CUST02509,2024-11-23,App,ONLINE,Cancelled,2024,11
ORD0025178,CUST04818,2024-01-05,App,ONLINE,Delivered,2024,1
ORD0025179,CUST02190,2024-03-17,Online,ONLINE,Returned,2024,3
ORD0025180,CUST02295,2023-01-26,Store,STORE013,Delivered,2023,1
ORD0025181,CUST01158,2024-10-18,App,ONLINE,Shipped,2024,10
ORD0025182,CUST01791,2023-01-19,Store,STORE039,Cancelled,2023,1
ORD0025183,CUST04027,2024-06-17,Store,STORE034,Shipped,2024,6
ORD0025184,CUST04139,2023-06-12,App,ONLINE,Cancelled,2023,6
ORD0025185,CUST01249,2024-07-31,App,ONLINE,Delivered,2024,7
ORD0025186,CUST04919,2024-04-17,Store,STORE016,Cancelled,2024,4
ORD0025187,CUST03550,2024-11-21,Store,STORE003,Shipped,2024,11
ORD0025188,CUST04654,2024-08-01,Online,ONLINE,Shipped,2024,8
ORD0025189,CUST02230,2023-02-19,App,ONLINE,Cancelled,2023,2
ORD0025190,CUST00451,2024-03-05,Online,ONLINE,Delivered,2024,3
ORD0025191,CUST02493,2023-01-22,Store,STORE034,Shipped,2023,1
ORD0025192,CUST02937,2024-07-09,Store,STORE030,Cancelled,2024,7
ORD0025193,CUST00950,2024-11-27,Online,ONLINE,Delivered,2024,11
ORD0025194,CUST01587,2023-02-20,App,ONLINE,Delivered,2023,2
ORD0025195,CUST03367,2024-03-15,App,ONLINE,Shipped,2024,3
ORD0025196,CUST00073,2023-01-25,Store,STORE037,Returned,2023,1
ORD0025197,CUST02093,2023-09-08,Online,ONLINE,Returned,2023,9
ORD0025198,CUST01645,2023-07-30,App,ONLINE,Shipped,2023,7
ORD0025199,CUST00517,2024-04-14,Online,ONLINE,Shipped,2024,4
ORD0025200,CUST02853,2024-10-29,App,ONLINE,Returned,2024,10
ORD0025201,CUST02465,2023-07-24,Store,STORE039,Delivered,2023,7
ORD0025202,CUST00553,2024-01-16,App,ONLINE,Returned,2024,1
ORD0025203,CUST01640,2023-09-05,Online,ONLINE,Returned,2023,9
ORD0025204,CUST02684,2023-04-10,App,ONLINE,Shipped,2023,4
ORD0025205,CUST04746,2023-01-30,Online,ONLINE,Shipped,2023,1
ORD0025206,CUST02318,2024-10-21,App,ONLINE,Shipped,2024,10
ORD0025207,CUST04782,2023-03-11,App,ONLINE,Cancelled,2023,3
ORD0025208,CUST01947,2024-08-31,Store,STORE036,Returned,2024,8
ORD0025209,CUST00850,2023-05-19,App,ONLINE,Delivered,2023,5
ORD0025210,CUST01080,2024-03-21,Online,ONLINE,Cancelled,2024,3
ORD0025211,CUST04621,2024-09-20,App,ONLINE,Returned,2024,9
ORD0025212,CUST03953,2023-09-10,App,ONLINE,Returned,2023,9
ORD0025213,CUST02840,2023-08-27,Store,STORE019,Shipped,2023,8
ORD0025214,CUST04868,2024-04-20,Store,STORE013,Shipped,2024,4
ORD0025215,CUST04838,2024-06-25,Online,ONLINE,Shipped,2024,6
ORD0025216,CUST02247,2023-04-30,Store,STORE017,Returned,2023,4
ORD0025217,CUST01010,2024-01-26,Store,STORE007,Returned,2024,1
ORD0025218,CUST01203,2023-10-03,Online,ONLINE,Delivered,2023,10
ORD0025219,CUST00819,2023-09-15,Store,STORE042,Returned,2023,9
ORD0025220,CUST04052,2023-11-06,Store,STORE035,Shipped,2023,11
ORD0025221,CUST04515,2024-11-26,Store,STORE000,Delivered,2024,11
ORD0025222,CUST00853,2024-02-04,App,ONLINE,Returned,2024,2
ORD0025223,CUST04882,2023-11-03,Store,STORE013,Cancelled,2023,11
ORD0025224,CUST04856,2023-04-16,Store,STORE024,Cancelled,2023,4
ORD0025225,CUST01338,2024-08-19,App,ONLINE,Shipped,2024,8
ORD0025226,CUST04990,2024-02-17,Online,ONLINE,Delivered,2024,2
ORD0025227,CUST00595,2023-03-16,Store,STORE020,Cancelled,2023,3
